asin,reviewTime,Number_of_reviews
0002007770,2011-11-23,2
0002007770,2011-11-24,1
0002007770,2011-11-25,1
0002007770,2011-11-27,1
0002007770,2011-11-28,1
0002007770,2011-11-29,2
0002007770,2011-12-01,1
0002007770,2011-12-02,1
0002007770,2011-12-03,1
0002007770,2011-12-04,2
0002007770,2011-12-05,1
0002007770,2011-12-07,1
0002007770,2011-12-08,2
0002007770,2011-12-11,1
0002007770,2011-12-12,1
0002007770,2011-12-13,1
0002007770,2011-12-15,1
0002007770,2011-12-16,1
0002007770,2011-12-17,3
0002007770,2011-12-19,1
0002007770,2011-12-20,2
0002007770,2011-12-24,1
0002007770,2011-12-25,2
0002007770,2011-12-28,4
0002007770,2011-12-29,2
0002007770,2011-12-30,2
0002007770,2012-01-01,1
0002007770,2012-01-02,3
0002007770,2012-01-03,2
0002007770,2012-01-04,1
0002007770,2012-01-05,2
0002007770,2012-01-06,2
0002007770,2012-01-08,3
0002007770,2012-01-09,1
0002007770,2012-01-12,2
0002007770,2012-01-13,2
0002007770,2012-01-15,4
0002007770,2012-01-16,3
0002007770,2012-01-17,1
0002007770,2012-01-18,3
0002007770,2012-01-19,3
0002007770,2012-01-22,1
0002007770,2012-01-24,4
0002007770,2012-01-25,3
0002007770,2012-01-27,2
0002007770,2012-01-28,2
0002007770,2012-01-30,1
0002007770,2012-01-31,2
0002007770,2012-02-04,1
0002007770,2012-02-06,1
0002007770,2012-02-07,1
0002007770,2012-02-08,1
0002007770,2012-02-12,1
0002007770,2012-02-13,2
0002007770,2012-02-18,1
0002007770,2012-02-24,2
0002007770,2012-02-25,1
0002007770,2012-02-27,1
0002007770,2012-03-03,1
0002007770,2012-03-04,3
0002007770,2012-03-05,1
0002007770,2012-03-06,1
0002007770,2012-03-07,1
0002007770,2012-03-09,1
0002007770,2012-03-11,2
0002007770,2012-03-13,1
0002007770,2012-03-14,1
0002007770,2012-03-17,1
0002007770,2012-03-19,1
0002007770,2012-03-20,1
0002007770,2012-03-21,2
0002007770,2012-03-22,1
0002007770,2012-03-24,1
0002007770,2012-03-26,2
0002007770,2012-03-27,2
0002007770,2012-03-29,2
0002007770,2012-04-03,2
0002007770,2012-04-06,1
0002007770,2012-04-08,1
0002007770,2012-04-09,1
0002007770,2012-04-12,1
0002007770,2012-04-15,1
0002007770,2012-04-16,1
0002007770,2012-04-18,2
0002007770,2012-04-19,1
0002007770,2012-04-21,2
0002007770,2012-04-22,1
0002007770,2012-04-23,2
0002007770,2012-04-25,1
0002007770,2012-04-29,1
0002007770,2012-04-30,2
0002007770,2012-05-02,2
0002007770,2012-05-03,1
0002007770,2012-05-04,1
0002007770,2012-05-06,1
0002007770,2012-05-07,1
0002007770,2012-05-10,1
0002007770,2012-05-13,1
0002007770,2012-05-14,1
0002007770,2012-05-15,1
0002007770,2012-05-16,1
0002007770,2012-05-19,1
0002007770,2012-05-20,1
0002007770,2012-05-24,1
0002007770,2012-05-25,2
0002007770,2012-05-27,2
0002007770,2012-05-29,1
0002007770,2012-05-31,1
0002007770,2012-06-02,1
0002007770,2012-06-03,1
0002007770,2012-06-05,2
0002007770,2012-06-07,1
0002007770,2012-06-09,1
0002007770,2012-06-11,1
0002007770,2012-06-14,1
0002007770,2012-06-16,1
0002007770,2012-06-17,1
0002007770,2012-06-18,1
0002007770,2012-06-19,1
0002007770,2012-06-20,1
0002007770,2012-06-25,3
0002007770,2012-06-28,2
0002007770,2012-06-30,2
0002007770,2012-07-01,1
0002007770,2012-07-04,2
0002007770,2012-07-07,1
0002007770,2012-07-11,1
0002007770,2012-07-13,1
0002007770,2012-07-14,1
0002007770,2012-07-22,1
0002007770,2012-07-28,1
0002007770,2012-07-29,2
0002007770,2012-08-01,1
0002007770,2012-08-07,1
0002007770,2012-08-10,1
0002007770,2012-08-11,1
0002007770,2012-08-13,1
0002007770,2012-08-14,1
0002007770,2012-08-15,1
0002007770,2012-08-23,1
0002007770,2012-09-02,1
0002007770,2012-09-06,4
0002007770,2012-09-07,1
0002007770,2012-09-09,1
0002007770,2012-09-11,1
0002007770,2012-09-17,1
0002007770,2012-09-18,1
0002007770,2012-09-19,1
0002007770,2012-09-20,2
0002007770,2012-09-21,1
0002007770,2012-09-22,2
0002007770,2012-09-24,1
0002007770,2012-09-26,2
0002007770,2012-09-27,1
0002007770,2012-09-28,1
0002007770,2012-09-29,1
0002007770,2012-10-01,2
0002007770,2012-10-04,1
0002007770,2012-10-06,1
0002007770,2012-10-08,1
0002007770,2012-10-13,3
0002007770,2012-10-15,1
0002007770,2012-10-16,1
0002007770,2012-10-18,1
0002007770,2012-10-24,1
0002007770,2012-10-25,1
0002007770,2012-10-30,1
0002007770,2012-10-31,1
0002007770,2012-11-02,2
0002007770,2012-11-04,1
0002007770,2012-11-05,1
0002007770,2012-11-06,1
0002007770,2012-11-07,1
0002007770,2012-11-08,1
0002007770,2012-11-10,2
0002007770,2012-11-13,2
0002007770,2012-11-14,1
0002007770,2012-11-16,2
0002007770,2012-11-18,2
0002007770,2012-11-19,2
0002007770,2012-11-20,2
0002007770,2012-11-22,1
0002007770,2012-11-24,3
0002007770,2012-11-25,1
0002007770,2012-11-26,2
0002007770,2012-11-27,3
0002007770,2012-11-28,2
0002007770,2012-11-29,2
0002007770,2012-12-02,1
0002007770,2012-12-03,1
0002007770,2012-12-04,2
0002007770,2012-12-05,1
0002007770,2012-12-06,1
0002007770,2012-12-07,1
0002007770,2012-12-08,1
0002007770,2012-12-09,2
0002007770,2012-12-11,3
0002007770,2012-12-12,3
0002007770,2012-12-15,1
0002007770,2012-12-19,5
0002007770,2012-12-20,1
0002007770,2012-12-21,6
0002007770,2012-12-22,1
0002007770,2012-12-23,2
0002007770,2012-12-24,1
0002007770,2012-12-25,1
0002007770,2012-12-26,3
0002007770,2012-12-27,5
0002007770,2012-12-28,3
0002007770,2012-12-29,5
0002007770,2012-12-30,10
0002007770,2012-12-31,3
0002007770,2013-01-01,4
0002007770,2013-01-02,6
0002007770,2013-01-03,4
0002007770,2013-01-04,6
0002007770,2013-01-05,3
0002007770,2013-01-06,4
0002007770,2013-01-07,4
0002007770,2013-01-08,9
0002007770,2013-01-09,3
0002007770,2013-01-10,6
0002007770,2013-01-11,6
0002007770,2013-01-12,8
0002007770,2013-01-13,3
0002007770,2013-01-14,6
0002007770,2013-01-15,6
0002007770,2013-01-16,3
0002007770,2013-01-17,2
0002007770,2013-01-18,2
0002007770,2013-01-19,3
0002007770,2013-01-20,3
0002007770,2013-01-21,7
0002007770,2013-01-22,1
0002007770,2013-01-23,2
0002007770,2013-01-24,4
0002007770,2013-01-25,1
0002007770,2013-01-26,8
0002007770,2013-01-27,2
0002007770,2013-01-28,7
0002007770,2013-01-29,6
0002007770,2013-01-30,2
0002007770,2013-01-31,5
0002007770,2013-02-01,2
0002007770,2013-02-02,2
0002007770,2013-02-03,8
0002007770,2013-02-04,2
0002007770,2013-02-05,1
0002007770,2013-02-06,1
0002007770,2013-02-07,4
0002007770,2013-02-08,2
0002007770,2013-02-09,1
0002007770,2013-02-10,4
0002007770,2013-02-12,2
0002007770,2013-02-13,3
0002007770,2013-02-14,3
0002007770,2013-02-15,3
0002007770,2013-02-16,5
0002007770,2013-02-17,3
0002007770,2013-02-18,4
0002007770,2013-02-19,2
0002007770,2013-02-21,3
0002007770,2013-02-22,5
0002007770,2013-02-23,4
0002007770,2013-02-24,4
0002007770,2013-02-25,3
0002007770,2013-02-26,5
0002007770,2013-02-28,3
0002007770,2013-03-01,1
0002007770,2013-03-02,5
0002007770,2013-03-03,1
0002007770,2013-03-05,1
0002007770,2013-03-06,1
0002007770,2013-03-07,2
0002007770,2013-03-09,1
0002007770,2013-03-10,2
0002007770,2013-03-12,1
0002007770,2013-03-13,1
0002007770,2013-03-14,2
0002007770,2013-03-15,1
0002007770,2013-03-16,2
0002007770,2013-03-17,1
0002007770,2013-03-18,1
0002007770,2013-03-20,3
0002007770,2013-03-22,1
0002007770,2013-03-23,2
0002007770,2013-03-24,2
0002007770,2013-03-25,2
0002007770,2013-03-27,1
0002007770,2013-03-28,1
0002007770,2013-03-29,1
0002007770,2013-03-30,1
0002007770,2013-03-31,3
0002007770,2013-04-03,2
0002007770,2013-04-04,2
0002007770,2013-04-05,1
0002007770,2013-04-06,1
0002007770,2013-04-07,2
0002007770,2013-04-08,1
0002007770,2013-04-09,1
0002007770,2013-04-13,2
0002007770,2013-04-14,2
0002007770,2013-04-15,1
0002007770,2013-04-16,1
0002007770,2013-04-17,1
0002007770,2013-04-18,2
0002007770,2013-04-20,1
0002007770,2013-04-21,3
0002007770,2013-04-25,3
0002007770,2013-04-27,1
0002007770,2013-04-28,2
0002007770,2013-04-30,1
0002007770,2013-05-01,3
0002007770,2013-05-02,3
0002007770,2013-05-05,1
0002007770,2013-05-06,1
0002007770,2013-05-09,1
0002007770,2013-05-10,3
0002007770,2013-05-13,1
0002007770,2013-05-14,1
0002007770,2013-05-15,3
0002007770,2013-05-16,1
0002007770,2013-05-17,2
0002007770,2013-05-18,1
0002007770,2013-05-19,1
0002007770,2013-05-20,1
0002007770,2013-05-23,1
0002007770,2013-05-24,1
0002007770,2013-05-25,1
0002007770,2013-05-26,1
0002007770,2013-05-27,1
0002007770,2013-05-29,2
0002007770,2013-05-30,2
0002007770,2013-06-01,3
0002007770,2013-06-03,4
0002007770,2013-06-05,4
0002007770,2013-06-06,1
0002007770,2013-06-08,2
0002007770,2013-06-09,1
0002007770,2013-06-10,1
0002007770,2013-06-11,1
0002007770,2013-06-12,3
0002007770,2013-06-13,1
0002007770,2013-06-15,1
0002007770,2013-06-17,4
0002007770,2013-06-18,1
0002007770,2013-06-20,2
0002007770,2013-06-21,2
0002007770,2013-06-23,2
0002007770,2013-06-24,1
0002007770,2013-06-25,1
0002007770,2013-06-26,2
0002007770,2013-06-27,1
0002007770,2013-06-28,2
0002007770,2013-06-29,1
0002007770,2013-06-30,2
0002007770,2013-07-01,1
0002007770,2013-07-02,2
0002007770,2013-07-05,1
0002007770,2013-07-08,3
0002007770,2013-07-09,2
0002007770,2013-07-10,1
0002007770,2013-07-11,4
0002007770,2013-07-13,1
0002007770,2013-07-14,1
0002007770,2013-07-15,3
0002007770,2013-07-16,1
0002007770,2013-07-17,1
0002007770,2013-07-18,1
0002007770,2013-07-19,1
0002007770,2013-07-20,1
0002007770,2013-07-21,1
0002007770,2013-07-23,1
0002007770,2013-07-25,1
0002007770,2013-07-27,5
0002007770,2013-07-28,2
0002007770,2013-08-01,2
0002007770,2013-08-03,1
0002007770,2013-08-05,1
0002007770,2013-08-10,2
0002007770,2013-08-13,4
0002007770,2013-08-14,1
0002007770,2013-08-15,1
0002007770,2013-08-16,1
0002007770,2013-08-17,1
0002007770,2013-08-20,2
0002007770,2013-08-22,1
0002007770,2013-08-24,1
0002007770,2013-08-25,2
0002007770,2013-08-26,1
0002007770,2013-08-28,3
0002007770,2013-08-29,1
0002007770,2013-08-30,1
0002007770,2013-08-31,1
0002007770,2013-09-01,1
0002007770,2013-09-02,3
0002007770,2013-09-03,2
0002007770,2013-09-06,1
0002007770,2013-09-07,1
0002007770,2013-09-10,1
0002007770,2013-09-12,1
0002007770,2013-09-13,2
0002007770,2013-09-14,1
0002007770,2013-09-16,5
0002007770,2013-09-18,2
0002007770,2013-09-19,2
0002007770,2013-09-20,1
0002007770,2013-09-21,1
0002007770,2013-09-22,3
0002007770,2013-09-23,1
0002007770,2013-09-24,1
0002007770,2013-09-25,1
0002007770,2013-09-26,2
0002007770,2013-09-29,2
0002007770,2013-10-01,1
0002007770,2013-10-03,1
0002007770,2013-10-04,3
0002007770,2013-10-05,2
0002007770,2013-10-06,1
0002007770,2013-10-08,1
0002007770,2013-10-12,2
0002007770,2013-10-17,3
0002007770,2013-10-19,1
0002007770,2013-10-21,1
0002007770,2013-10-22,1
0002007770,2013-10-24,1
0002007770,2013-10-28,1
0002007770,2013-10-29,1
0002007770,2013-10-31,1
0002007770,2013-11-01,1
0002007770,2013-11-03,1
0002007770,2013-11-04,1
0002007770,2013-11-06,1
0002007770,2013-11-07,2
0002007770,2013-11-09,1
0002007770,2013-11-10,1
0002007770,2013-11-12,2
0002007770,2013-11-14,1
0002007770,2013-11-15,1
0002007770,2013-11-20,5
0002007770,2013-11-22,1
0002007770,2013-11-26,1
0002007770,2013-11-27,2
0002007770,2013-11-29,2
0002007770,2013-11-30,1
0002007770,2013-12-01,1
0002007770,2013-12-02,1
0002007770,2013-12-03,1
0002007770,2013-12-06,1
0002007770,2013-12-07,1
0002007770,2013-12-08,1
0002007770,2013-12-09,2
0002007770,2013-12-10,2
0002007770,2013-12-11,1
0002007770,2013-12-12,2
0002007770,2013-12-13,2
0002007770,2013-12-14,1
0002007770,2013-12-15,2
0002007770,2013-12-16,1
0002007770,2013-12-19,2
0002007770,2013-12-22,2
0002007770,2013-12-23,2
0002007770,2013-12-26,1
0002007770,2013-12-27,1
0002007770,2013-12-30,2
0002007770,2013-12-31,2
0002007770,2014-01-01,2
0002007770,2014-01-02,1
0002007770,2014-01-03,1
0002007770,2014-01-04,1
0002007770,2014-01-05,2
0002007770,2014-01-06,1
0002007770,2014-01-08,1
0002007770,2014-01-09,1
0002007770,2014-01-10,1
0002007770,2014-01-11,3
0002007770,2014-01-12,2
0002007770,2014-01-13,1
0002007770,2014-01-14,1
0002007770,2014-01-15,2
0002007770,2014-01-16,2
0002007770,2014-01-17,2
0002007770,2014-01-19,1
0002007770,2014-01-20,1
0002007770,2014-01-21,2
0002007770,2014-01-23,2
0002007770,2014-01-24,2
0002007770,2014-01-25,1
0002007770,2014-01-26,2
0002007770,2014-01-27,1
0002007770,2014-01-29,2
0002007770,2014-01-30,2
0002007770,2014-01-31,1
0002007770,2014-02-01,3
0002007770,2014-02-03,3
0002007770,2014-02-05,1
0002007770,2014-02-06,1
0002007770,2014-02-07,2
0002007770,2014-02-09,2
0002007770,2014-02-10,1
0002007770,2014-02-11,1
0002007770,2014-02-12,2
0002007770,2014-02-14,2
0002007770,2014-02-15,1
0002007770,2014-02-16,1
0002007770,2014-02-17,1
0002007770,2014-02-20,1
0002007770,2014-02-21,2
0002007770,2014-02-22,1
0002007770,2014-02-25,3
0002007770,2014-02-26,2
0002007770,2014-02-28,1
0002007770,2014-03-07,2
0002007770,2014-03-08,1
0002007770,2014-03-09,1
0002007770,2014-03-11,1
0002007770,2014-03-12,1
0002007770,2014-03-13,1
0002007770,2014-03-15,1
0002007770,2014-03-16,2
0002007770,2014-03-19,3
0002007770,2014-03-20,2
0002007770,2014-03-21,1
0002007770,2014-03-22,1
0002007770,2014-03-24,1
0002007770,2014-03-25,1
0002007770,2014-03-26,1
0002007770,2014-03-30,2
0002007770,2014-04-02,1
0002007770,2014-04-04,1
0002007770,2014-04-07,1
0002007770,2014-04-15,1
0002007770,2014-04-16,1
0002007770,2014-04-17,1
0002007770,2014-04-20,2
0002007770,2014-04-21,2
0002007770,2014-04-22,1
0002007770,2014-04-24,1
0002007770,2014-04-28,2
0002007770,2014-05-02,1
0002007770,2014-05-03,1
0002007770,2014-05-05,1
0002007770,2014-05-06,2
0002007770,2014-05-08,1
0002007770,2014-05-13,3
0002007770,2014-05-16,1
0002007770,2014-05-21,1
0002007770,2014-05-23,4
0002007770,2014-05-26,1
0002007770,2014-05-27,1
0002007770,2014-05-28,1
0002007770,2014-05-29,2
0002007770,2014-05-31,1
0002007770,2014-06-02,1
0002007770,2014-06-03,2
0002007770,2014-06-04,1
0002007770,2014-06-11,3
0002007770,2014-06-15,1
0002007770,2014-06-16,1
0002007770,2014-06-17,2
0002007770,2014-06-21,1
0002007770,2014-06-28,3
0002007770,2014-06-29,1
0002007770,2014-07-02,2
0002007770,2014-07-03,1
0002007770,2014-07-04,2
0002007770,2014-07-05,1
0002007770,2014-07-06,1
0002007770,2014-07-07,4
0002007770,2014-07-08,1
0002007770,2014-07-10,2
0007386648,2010-09-24,1
0007386648,2010-09-26,1
0007386648,2010-09-28,1
0007386648,2010-09-29,1
0007386648,2010-10-02,1
0007386648,2010-10-03,1
0007386648,2010-10-12,1
0007386648,2010-10-14,2
0007386648,2010-10-19,1
0007386648,2010-10-20,1
0007386648,2010-10-24,1
0007386648,2010-10-28,2
0007386648,2010-10-29,1
0007386648,2010-11-01,1
0007386648,2010-11-02,2
0007386648,2010-11-05,2
0007386648,2010-11-07,1
0007386648,2010-11-08,1
0007386648,2010-11-09,1
0007386648,2010-11-12,1
0007386648,2010-11-18,1
0007386648,2010-11-20,1
0007386648,2010-11-21,1
0007386648,2010-11-22,3
0007386648,2010-11-23,1
0007386648,2010-11-24,2
0007386648,2010-11-25,6
0007386648,2010-11-26,2
0007386648,2010-11-27,2
0007386648,2010-11-28,3
0007386648,2010-11-29,4
0007386648,2010-11-30,2
0007386648,2010-12-01,2
0007386648,2010-12-02,1
0007386648,2010-12-03,6
0007386648,2010-12-04,4
0007386648,2010-12-05,2
0007386648,2010-12-06,3
0007386648,2010-12-07,3
0007386648,2010-12-08,3
0007386648,2010-12-09,3
0007386648,2010-12-10,2
0007386648,2010-12-11,2
0007386648,2010-12-12,4
0007386648,2010-12-14,3
0007386648,2010-12-15,4
0007386648,2010-12-16,3
0007386648,2010-12-17,2
0007386648,2010-12-18,2
0007386648,2010-12-19,4
0007386648,2010-12-20,4
0007386648,2010-12-21,6
0007386648,2010-12-22,6
0007386648,2010-12-23,4
0007386648,2010-12-25,1
0007386648,2010-12-26,4
0007386648,2010-12-27,6
0007386648,2010-12-28,8
0007386648,2010-12-29,5
0007386648,2010-12-30,7
0007386648,2010-12-31,7
0007386648,2011-01-01,7
0007386648,2011-01-02,3
0007386648,2011-01-03,9
0007386648,2011-01-04,4
0007386648,2011-01-05,6
0007386648,2011-01-06,3
0007386648,2011-01-07,3
0007386648,2011-01-08,3
0007386648,2011-01-09,3
0007386648,2011-01-10,6
0007386648,2011-01-11,5
0007386648,2011-01-12,5
0007386648,2011-01-13,10
0007386648,2011-01-14,1
0007386648,2011-01-15,2
0007386648,2011-01-16,3
0007386648,2011-01-17,6
0007386648,2011-01-18,4
0007386648,2011-01-19,3
0007386648,2011-01-20,4
0007386648,2011-01-21,5
0007386648,2011-01-22,4
0007386648,2011-01-23,4
0007386648,2011-01-24,4
0007386648,2011-01-25,3
0007386648,2011-01-26,1
0007386648,2011-01-27,3
0007386648,2011-01-28,2
0007386648,2011-01-29,4
0007386648,2011-01-30,4
0007386648,2011-01-31,5
0007386648,2011-02-01,6
0007386648,2011-02-02,2
0007386648,2011-02-03,5
0007386648,2011-02-04,2
0007386648,2011-02-05,4
0007386648,2011-02-06,3
0007386648,2011-02-07,5
0007386648,2011-02-08,4
0007386648,2011-02-09,3
0007386648,2011-02-10,4
0007386648,2011-02-11,2
0007386648,2011-02-12,2
0007386648,2011-02-13,4
0007386648,2011-02-14,3
0007386648,2011-02-15,3
0007386648,2011-02-16,3
0007386648,2011-02-17,7
0007386648,2011-02-18,2
0007386648,2011-02-19,4
0007386648,2011-02-20,1
0007386648,2011-02-21,2
0007386648,2011-02-22,4
0007386648,2011-02-23,3
0007386648,2011-02-24,4
0007386648,2011-02-25,1
0007386648,2011-02-26,2
0007386648,2011-02-27,5
0007386648,2011-03-01,3
0007386648,2011-03-02,5
0007386648,2011-03-03,1
0007386648,2011-03-04,4
0007386648,2011-03-05,3
0007386648,2011-03-06,8
0007386648,2011-03-07,5
0007386648,2011-03-08,3
0007386648,2011-03-09,1
0007386648,2011-03-10,4
0007386648,2011-03-11,4
0007386648,2011-03-13,3
0007386648,2011-03-14,3
0007386648,2011-03-15,3
0007386648,2011-03-16,2
0007386648,2011-03-17,2
0007386648,2011-03-18,1
0007386648,2011-03-19,2
0007386648,2011-03-20,3
0007386648,2011-03-21,2
0007386648,2011-03-22,5
0007386648,2011-03-23,1
0007386648,2011-03-24,4
0007386648,2011-03-25,4
0007386648,2011-03-26,3
0007386648,2011-03-27,3
0007386648,2011-03-28,3
0007386648,2011-03-30,4
0007386648,2011-03-31,3
0007386648,2011-04-01,4
0007386648,2011-04-02,1
0007386648,2011-04-03,6
0007386648,2011-04-04,3
0007386648,2011-04-05,2
0007386648,2011-04-06,1
0007386648,2011-04-08,1
0007386648,2011-04-09,1
0007386648,2011-04-10,2
0007386648,2011-04-11,1
0007386648,2011-04-12,3
0007386648,2011-04-13,1
0007386648,2011-04-14,1
0007386648,2011-04-16,1
0007386648,2011-04-17,3
0007386648,2011-04-18,3
0007386648,2011-04-19,1
0007386648,2011-04-20,1
0007386648,2011-04-21,1
0007386648,2011-04-22,3
0007386648,2011-04-25,2
0007386648,2011-04-26,3
0007386648,2011-04-27,1
0007386648,2011-04-28,1
0007386648,2011-04-29,3
0007386648,2011-05-03,3
0007386648,2011-05-04,2
0007386648,2011-05-05,1
0007386648,2011-05-06,1
0007386648,2011-05-07,1
0007386648,2011-05-11,2
0007386648,2011-05-12,2
0007386648,2011-05-13,1
0007386648,2011-05-14,1
0007386648,2011-05-15,3
0007386648,2011-05-16,3
0007386648,2011-05-17,1
0007386648,2011-05-18,1
0007386648,2011-05-19,2
0007386648,2011-05-20,3
0007386648,2011-05-21,3
0007386648,2011-05-22,1
0007386648,2011-05-25,1
0007386648,2011-05-26,1
0007386648,2011-05-27,1
0007386648,2011-05-28,4
0007386648,2011-05-29,3
0007386648,2011-05-30,1
0007386648,2011-06-01,1
0007386648,2011-06-02,1
0007386648,2011-06-03,2
0007386648,2011-06-04,3
0007386648,2011-06-05,4
0007386648,2011-06-07,1
0007386648,2011-06-08,1
0007386648,2011-06-10,2
0007386648,2011-06-11,2
0007386648,2011-06-12,3
0007386648,2011-06-13,1
0007386648,2011-06-14,3
0007386648,2011-06-15,2
0007386648,2011-06-16,2
0007386648,2011-06-17,2
0007386648,2011-06-19,2
0007386648,2011-06-20,2
0007386648,2011-06-21,2
0007386648,2011-06-22,3
0007386648,2011-06-23,1
0007386648,2011-06-25,1
0007386648,2011-06-28,2
0007386648,2011-06-30,1
0007386648,2011-07-01,4
0007386648,2011-07-02,3
0007386648,2011-07-03,1
0007386648,2011-07-04,1
0007386648,2011-07-10,1
0007386648,2011-07-12,2
0007386648,2011-07-15,4
0007386648,2011-07-16,3
0007386648,2011-07-21,3
0007386648,2011-07-22,1
0007386648,2011-07-24,3
0007386648,2011-07-25,2
0007386648,2011-07-26,1
0007386648,2011-07-28,1
0007386648,2011-07-29,4
0007386648,2011-07-30,2
0007386648,2011-08-02,3
0007386648,2011-08-03,1
0007386648,2011-08-04,3
0007386648,2011-08-07,1
0007386648,2011-08-08,1
0007386648,2011-08-09,1
0007386648,2011-08-10,2
0007386648,2011-08-11,2
0007386648,2011-08-12,2
0007386648,2011-08-13,1
0007386648,2011-08-15,2
0007386648,2011-08-16,4
0007386648,2011-08-17,2
0007386648,2011-08-18,2
0007386648,2011-08-19,2
0007386648,2011-08-20,1
0007386648,2011-08-21,4
0007386648,2011-08-22,3
0007386648,2011-08-23,1
0007386648,2011-08-24,2
0007386648,2011-08-25,1
0007386648,2011-08-26,2
0007386648,2011-08-27,1
0007386648,2011-08-28,4
0007386648,2011-08-29,1
0007386648,2011-08-30,1
0007386648,2011-08-31,2
0007386648,2011-09-01,3
0007386648,2011-09-02,1
0007386648,2011-09-03,2
0007386648,2011-09-04,7
0007386648,2011-09-05,2
0007386648,2011-09-06,3
0007386648,2011-09-07,2
0007386648,2011-09-08,1
0007386648,2011-09-10,3
0007386648,2011-09-11,2
0007386648,2011-09-12,1
0007386648,2011-09-13,3
0007386648,2011-09-15,1
0007386648,2011-09-16,1
0007386648,2011-09-17,1
0007386648,2011-09-18,2
0007386648,2011-09-19,1
0007386648,2011-09-20,2
0007386648,2011-09-21,2
0007386648,2011-09-24,2
0007386648,2011-09-25,1
0007386648,2011-09-27,2
0007386648,2011-09-29,3
0007386648,2011-10-02,3
0007386648,2011-10-03,1
0007386648,2011-10-04,3
0007386648,2011-10-07,2
0007386648,2011-10-08,2
0007386648,2011-10-09,2
0007386648,2011-10-11,2
0007386648,2011-10-13,4
0007386648,2011-10-14,1
0007386648,2011-10-15,2
0007386648,2011-10-16,2
0007386648,2011-10-17,2
0007386648,2011-10-18,2
0007386648,2011-10-21,2
0007386648,2011-10-22,2
0007386648,2011-10-23,2
0007386648,2011-10-24,2
0007386648,2011-10-25,1
0007386648,2011-10-26,1
0007386648,2011-10-28,2
0007386648,2011-10-31,4
